26 	 3259 		 3
26 	 3357 		 1
27 	 508 		 1
29 	 30 		 3
29 	 161 		 1
29 	 244 		 1
29 	 378 		 1
29 	 486 		 1
29 	 522 		 1
29 	 582 		 1
29 	 770 		 1
29 	 892 		 1
29 	 902 		 1
29 	 943 		 1
29 	 1047 		 1
29 	 1138 		 1
29 	 1306 		 5
29 	 1624 		 4
29 	 1728 		 1
29 	 1795 		 1
29 	 1942 		 1
29 	 1984 		 1
29 	 2030 		 1
29 	 2050 		 1
29 	 2126 		 1
29 	 2325 		 1
29 	 2395 		 1
29 	 2574 		 2
29 	 2668 		 2
29 	 2708 		 1
29 	 3044 		 1
29 	 3057 		 1
29 	 3278 		 1
30 	 370 		 1
30 	 603 		 1
30 	 672 		 1
30 	 1306 		 2
30 	 1624 		 1
30 	 1984 		 1
30 	 2574 		 2
30 	 2668 		 1
32 	 97 		 1
32 	 1795 		 1
33 	 250 		 1
33 	 522 		 1
33 	 623 		 1
33 	 724 		 1
33 	 892 		 1
33 	 919 		 1
33 	 923 		 1
33 	 1155 		 1
33 	 1157 		 1
33 	 1171 		 1
33 	 1208 		 1
33 	 1363 		 1
33 	 1465 		 1
33 	 1482 		 1
33 	 1608 		 1
33 	 1697 		 1
33 	 1766 		 1
33 	 1795 		 1
33 	 2001 		 1
33 	 2046 		 1
33 	 2061 		 1
33 	 2161 		 1
33 	 2187 		 1
33 	 2235 		 1
33 	 2473 		 1
33 	 2772 		 1
33 	 2807 		 2
33 	 2942 		 1
33 	 2989 		 1
33 	 3057 		 1
33 	 3119 		 1
33 	 3276 		 2
33 	 3399 		 1
33 	 3441 		 1
33 	 3469 		 2
33 	 3530 		 1
36 	 316 		 1
36 	 2519 		 1
38 	 38 		 1
38 	 2212 		 1
38 	 3032 		 3
38 	 3284 		 1
38 	 3582 		 2
39 	 39 		 2
39 	 69 		 2
39 	 672 		 4
39 	 1204 		 1
39 	 1805 		 1
39 	 1885 		 1
39 	 2842 		 1
39 	 2846 		 1
39 	 2866 		 1
39 	 2976 		 1
39 	 3010 		 1
43 	 43 		 2
43 	 469 		 1
43 	 849 		 1
43 	 1332 		 2
43 	 1455 		 1
43 	 1476 		 1
43 	 1633 		 1
43 	 1703 		 1
43 	 2490 		 1
43 	 2701 		 2
43 	 2934 		 1
43 	 3057 		 1
43 	 3261 		 1
43 	 3266 		 1
43 	 3465 		 1
43 	 3531 		 1
46 	 140 		 1
46 	 252 		 1
46 	 714 		 1
46 	 784 		 1
46 	 1925 		 1
46 	 1982 		 2
46 	 1983 		 1
46 	 2082 		 1
46 	 2815 		 1
46 	 2934 		 1
46 	 3114 		 1
46 	 3455 		 1
46 	 3532 		 1
51 	 570 		 1
51 	 900 		 1
51 	 1468 		 1
51 	 1525 		 2
51 	 1691 		 1
51 	 2089 		 1
51 	 2489 		 1
51 	 2621 		 1
51 	 3483 		 3
53 	 97 		 1
53 	 199 		 1
53 	 422 		 1
53 	 672 		 1
53 	 1033 		 1
53 	 1149 		 1
53 	 1168 		 1
53 	 1417 		 1
53 	 1603 		 1
53 	 1609 		 1
53 	 2203 		 2
53 	 2569 		 1
53 	 2973 		 1
54 	 39 		 1
54 	 53 		 1
54 	 54 		 8
54 	 103 		 1
54 	 138 		 1
54 	 140 		 1
54 	 150 		 1
54 	 334 		 1
54 	 342 		 1
54 	 359 		 1
54 	 431 		 1
54 	 476 		 1
54 	 563 		 2
54 	 647 		 1
54 	 663 		 2
54 	 677 		 1
54 	 717 		 1
54 	 794 		 2
54 	 799 		 1
54 	 829 		 1
54 	 872 		 1
54 	 995 		 1
54 	 1052 		 1
54 	 1115 		 1
54 	 1362 		 2
54 	 1369 		 1
54 	 1407 		 1
54 	 1439 		 1
54 	 1456 		 1
54 	 1575 		 1
54 	 1579 		 1
54 	 1583 		 2
54 	 1722 		 1
54 	 1759 		 1
54 	 1806 		 1
54 	 1837 		 1
54 	 1853 		 2
54 	 1982 		 4
54 	 1988 		 1
54 	 2063 		 2
54 	 2108 		 3
54 	 2249 		 1
54 	 2325 		 1
54 	 2376 		 1
54 	 2454 		 1
54 	 2464 		 1
54 	 2504 		 1
54 	 2546 		 1
54 	 2643 		 1
54 	 2651 		 1
54 	 2664 		 2
54 	 2701 		 1
54 	 2822 		 1
54 	 2893 		 2
54 	 2922 		 1
54 	 2949 		 1
54 	 3075 		 2
54 	 3130 		 12
54 	 3169 		 2
54 	 3199 		 1
54 	 3307 		 6
54 	 3318 		 1
54 	 3454 		 2
56 	 2325 		 1
58 	 124 		 1
58 	 1895 		 1
58 	 2752 		 1
58 	 2776 		 1
58 	 2957 		 1
59 	 555 		 1
59 	 948 		 2
59 	 1052 		 1
59 	 2841 		 1
59 	 2941 		 1
63 	 714 		 1
63 	 723 		 1
63 	 1120 		 1
63 	 1487 		 1
63 	 2109 		 1
63 	 2441 		 1
63 	 2854 		 1
63 	 3388 		 1
63 	 3495 		 1
64 	 11 		 1
64 	 64 		 1
64 	 210 		 1
64 	 241 		 1
64 	 307 		 1
64 	 488 		 1
64 	 500 		 2
64 	 656 		 1
64 	 738 		 1
64 	 854 		 1
64 	 1295 		 1
64 	 1402 		 1
64 	 1404 		 1
64 	 1575 		 1
64 	 1944 		 1
64 	 2022 		 1
64 	 2031 		 1
64 	 2319 		 1
64 	 2421 		 2
64 	 2489 		 1
64 	 2499 		 1
64 	 2532 		 1
64 	 2615 		 1
64 	 2790 		 1
64 	 3165 		 1
64 	 3200 		 1
64 	 3566 		 1
69 	 17 		 1
69 	 39 		 7
69 	 47 		 1
69 	 69 		 12
69 	 87 		 1
69 	 178 		 4
69 	 235 		 1
69 	 288 		 1
69 	 370 		 3
69 	 672 		 17
69 	 687 		 1
69 	 709 		 2
69 	 859 		 1
69 	 941 		 1
69 	 1007 		 1
69 	 1081 		 1
69 	 1115 		 3
69 	 1204 		 1
69 	 1237 		 2
69 	 1306 		 1
69 	 1381 		 2
69 	 1472 		 1
69 	 1522 		 1
69 	 1617 		 2
69 	 1694 		 1
69 	 1805 		 2
69 	 1885 		 1
69 	 1982 		 1
69 	 1991 		 1
69 	 2028 		 2
69 	 2195 		 2
69 	 2255 		 3
69 	 2305 		 1
69 	 2325 		 2
69 	 2350 		 1
69 	 2418 		 1
69 	 2574 		 1
69 	 2634 		 1
69 	 2822 		 2
69 	 2839 		 1
69 	 2842 		 1
69 	 2846 		 1
69 	 2866 		 1
69 	 2891 		 1
69 	 2897 		 2
69 	 2976 		 1
69 	 3010 		 3
69 	 3014 		 5
69 	 3019 		 1
69 	 3087 		 2
69 	 3134 		 1
69 	 3150 		 1
69 	 3371 		 1
69 	 3395 		 1
70 	 70 		 1
70 	 2033 		 1
71 	 930 		 1
71 	 963 		 1
71 	 2358 		 1
71 	 2862 		 1
73 	 73 		 1
73 	 239 		 2
73 	 388 		 1
73 	 545 		 1
73 	 724 		 1
73 	 732 		 1
73 	 868 		 2
73 	 922 		 1
73 	 1139 		 1
73 	 1262 		 1
73 	 1329 		 1
73 	 1340 		 1
73 	 1428 		 1
73 	 1772 		 1
73 	 2001 		 1
73 	 2052 		 1
73 	 2288 		 3
73 	 2343 		 1
73 	 2577 		 1
73 	 2580 		 1
73 	 2625 		 4
73 	 2657 		 1
73 	 2713 		 1
73 	 2752 		 1
73 	 2957 		 1
73 	 3028 		 1
73 	 3098 		 1
73 	 3281 		 1
73 	 3316 		 1
73 	 3359 		 3
73 	 3390 		 1
73 	 3393 		 1
73 	 3418 		 1
73 	 3428 		 1
73 	 3562 		 1
73 	 3567 		 1
73 	 3597 		 1
74 	 3257 		 1
74 	 3345 		 1
75 	 1442 		 1
75 	 3158 		 1
76 	 525 		 1
76 	 1386 		 1
76 	 1442 		 2
76 	 3158 		 1
77 	 2800 		 1
78 	 772 		 1
78 	 1144 		 1
78 	 1476 		 1
78 	 1499 		 1
78 	 1690 		 1
78 	 1697 		 1
78 	 1795 		 1
78 	 2085 		 1
79 	 669 		 1
79 	 854 		 1
79 	 2001 		 1
80 	 805 		 1
80 	 1670 		 1
80 	 2433 		 1
80 	 2843 		 1
80 	 2921 		 1
82 	 1303 		 1
82 	 2622 		 1
91 	 2180 		 1
91 	 2244 		 1
98 	 784 		 1
98 	 2800 		 1
98 	 2934 		 1
98 	 3175 		 1
102 	 1074 		 1
102 	 1548 		 1
105 	 1782 		 1
105 	 2541 		 2
105 	 2716 		 1
105 	 2900 		 1
105 	 3337 		 1
105 	 3346 		 1
108 	 19 		 1
108 	 108 		 1
108 	 113 		 1
108 	 258 		 1
108 	 346 		 1
108 	 1023 		 1
108 	 2261 		 1
109 	 730 		 1
113 	 113 		 2
113 	 263 		 11
113 	 268 		 2
113 	 402 		 1
113 	 700 		 1
113 	 914 		 1
113 	 1328 		 2
113 	 1476 		 3
113 	 1551 		 1
113 	 1558 		 1
113 	 2489 		 7
113 	 2502 		 2
113 	 2625 		 8
113 	 2968 		 2
113 	 3455 		 1
114 	 1535 		 1
114 	 1795 		 1
114 	 3459 		 1
115 	 69 		 1
115 	 261 		 1
115 	 380 		 1
115 	 941 		 1
115 	 1012 		 1
115 	 1115 		 1
115 	 1240 		 1
115 	 1361 		 1
115 	 1443 		 1
115 	 1522 		 1
115 	 1902 		 1
115 	 2028 		 1
115 	 2544 		 1
115 	 2645 		 1
115 	 3001 		 1
115 	 3018 		 1
115 	 3087 		 1
117 	 19 		 1
117 	 52 		 2
117 	 89 		 1
117 	 97 		 1
117 	 108 		 3
117 	 113 		 1
117 	 117 		 16
117 	 118 		 5
117 	 137 		 1
117 	 158 		 1
117 	 194 		 3
117 	 200 		 1
117 	 258 		 1
117 	 316 		 1
117 	 333 		 1
117 	 346 		 1
117 	 384 		 1
117 	 403 		 1
117 	 448 		 1
117 	 730 		 1
117 	 772 		 1
117 	 864 		 2
117 	 943 		 2
117 	 1023 		 1
117 	 1047 		 1
117 	 1080 		 2
117 	 1091 		 3
117 	 1092 		 1
117 	 1184 		 1
117 	 1401 		 1
117 	 1408 		 2
117 	 1476 		 1
117 	 1650 		 1
117 	 1686 		 4
117 	 1690 		 1
117 	 1795 		 2
117 	 1836 		 2
117 	 1900 		 2
117 	 2042 		 1
117 	 2047 		 1
117 	 2050 		 2
117 	 2059 		 4
117 	 2081 		 2
117 	 2084 		 2
117 	 2085 		 1
117 	 2154 		 1
117 	 2176 		 2
117 	 2187 		 1
117 	 2212 		 1
117 	 2224 		 1
117 	 2261 		 1
117 	 2269 		 1
117 	 2323 		 2
117 	 2346 		 1
117 	 2372 		 1
117 	 2375 		 1
117 	 2409 		 1
117 	 2410 		 1
117 	 2476 		 3
117 	 2489 		 1
117 	 2490 		 1
117 	 2519 		 1
117 	 2522 		 6
117 	 2601 		 1
117 	 2672 		 1
117 	 2793 		 3
117 	 2825 		 3
117 	 2863 		 1
117 	 2869 		 1
117 	 3032 		 1
117 	 3057 		 1
117 	 3127 		 1
117 	 3146 		 3
117 	 3160 		 1
117 	 3206 		 5
117 	 3221 		 4
117 	 3224 		 1
117 	 3396 		 1
117 	 3411 		 2
117 	 3554 		 1
118 	 118 		 2
118 	 1786 		 1
118 	 1836 		 1
118 	 2764 		 1
118 	 3206 		 2
118 	 3439 		 1
121 	 90 		 1
121 	 155 		 1
121 	 177 		 1
121 	 307 		 1
121 	 516 		 1
121 	 554 		 1
121 	 738 		 1
121 	 965 		 1
121 	 1003 		 4
121 	 1115 		 1
121 	 1754 		 1
121 	 2031 		 1
121 	 2222 		 1
121 	 2325 		 1
121 	 2380 		 3
121 	 2421 		 2
121 	 2436 		 1
121 	 2466 		 1
121 	 2506 		 1
121 	 2742 		 1
121 	 2822 		 1
121 	 3551 		 1
122 	 805 		 1
122 	 1670 		 1
122 	 2433 		 1
122 	 2843 		 1
122 	 2921 		 1
124 	 58 		 1
124 	 124 		 1
124 	 164 		 1
124 	 211 		 1
124 	 423 		 1
124 	 1619 		 1
124 	 1895 		 1
124 	 1997 		 1
124 	 2752 		 1
124 	 2776 		 1
124 	 2957 		 1
127 	 127 		 1
127 	 182 		 3
127 	 1041 		 1
127 	 1202 		 1
127 	 1235 		 2
127 	 1254 		 3
127 	 1318 		 2
127 	 1561 		 1
127 	 1679 		 1
127 	 1742 		 1
127 	 2396 		 1
127 	 2789 		 1
127 	 2968 		 1
127 	 3026 		 1
127 	 3264 		 1
127 	 3456 		 1
128 	 1337 		 1
128 	 2225 		 1
128 	 2525 		 1
128 	 3078 		 1
129 	 89 		 1
129 	 943 		 1
129 	 1765 		 1
129 	 1767 		 1
129 	 2050 		 1
129 	 2059 		 2
129 	 2344 		 1
129 	 2793 		 2
129 	 3467 		 1
132 	 156 		 1
132 	 181 		 1
132 	 1056 		 1
134 	 39 		 1
134 	 53 		 1
134 	 103 		 1
134 	 422 		 2
134 	 1168 		 1
134 	 1351 		 1
134 	 2203 		 1
136 	 140 		 1
136 	 1982 		 1
137 	 113 		 1
137 	 137 		 1
137 	 161 		 1
137 	 318 		 1
137 	 682 		 1
137 	 781 		 1
137 	 906 		 1
137 	 942 		 1
137 	 943 		 1
137 	 1034 		 1
137 	 1140 		 1
137 	 1543 		 1
137 	 1598 		 1
137 	 1796 		 1
137 	 1810 		 1
137 	 2050 		 1
137 	 2224 		 1
137 	 2309 		 1
137 	 2399 		 1
137 	 2410 		 1
137 	 2489 		 2
137 	 2541 		 1
137 	 2564 		 1
137 	 2900 		 1
137 	 3057 		 1
137 	 3062 		 1
137 	 3208 		 1
137 	 3349 		 1
137 	 3428 		 1
140 	 1362 		 1
140 	 1583 		 1
140 	 1982 		 1
140 	 3075 		 1
140 	 3130 		 1
140 	 3454 		 1
143 	 173 		 1
143 	 439 		 1
143 	 591 		 1
143 	 694 		 1
143 	 698 		 1
143 	 714 		 1
143 	 848 		 1
143 	 930 		 1
143 	 963 		 1
143 	 1146 		 1
143 	 1232 		 1
143 	 1254 		 1
143 	 1318 		 7
143 	 1435 		 3
143 	 1476 		 1
143 	 1499 		 1
143 	 1501 		 1
143 	 1528 		 1
143 	 1712 		 1
143 	 2157 		 2
143 	 2166 		 1
143 	 2224 		 1
143 	 2489 		 3
143 	 2560 		 1
143 	 2862 		 1
143 	 3026 		 2
143 	 3165 		 1
143 	 3370 		 1
143 	 3419 		 1
143 	 3518 		 1
143 	 3520 		 2
144 	 144 		 1
144 	 203 		 1
144 	 289 		 1
144 	 329 		 1
144 	 361 		 1
144 	 731 		 1
144 	 784 		 1
144 	 788 		 1
144 	 1071 		 1
144 	 1182 		 1
144 	 1202 		 1
144 	 1418 		 1
144 	 1442 		 1
144 	 1505 		 1
144 	 1604 		 3
144 	 2562 		 1
144 	 2625 		 1
144 	 2659 		 1
144 	 2905 		 1
144 	 2934 		 1
144 	 3158 		 1
144 	 3418 		 1
146 	 371 		 1
146 	 555 		 1
146 	 2288 		 1
146 	 2301 		 1
146 	 2625 		 1
146 	 2877 		 1
146 	 3187 		 1
146 	 3428 		 1
156 	 38 		 1
156 	 156 		 1
156 	 166 		 1
156 	 181 		 1
156 	 377 		 1
156 	 493 		 1
156 	 526 		 1
156 	 719 		 1
156 	 854 		 1
156 	 883 		 1
156 	 1056 		 1
156 	 1071 		 1
156 	 1102 		 1
156 	 1160 		 1
156 	 1301 		 1
156 	 1337 		 1
156 	 1358 		 2
156 	 1418 		 3
156 	 1545 		 1
156 	 2017 		 1
156 	 2025 		 1
156 	 2177 		 1
156 	 2212 		 1
156 	 2225 		 1
156 	 2250 		 1
156 	 2343 		 1
156 	 2489 		 2
156 	 2568 		 1
156 	 2625 		 6
156 	 2684 		 1
156 	 2715 		 1
156 	 2774 		 2
156 	 2803 		 1
156 	 2806 		 1
156 	 3003 		 1
156 	 3032 		 2
156 	 3168 		 1
156 	 3231 		 1
156 	 3270 		 1
156 	 3284 		 1
156 	 3418 		 11
156 	 3434 		 1
156 	 3504 		 1
156 	 3517 		 2
156 	 3582 		 1
157 	 168 		 1
157 	 719 		 1
157 	 790 		 1
157 	 1120 		 1
157 	 1472 		 2
157 	 1575 		 1
157 	 1579 		 1
157 	 1806 		 2
157 	 1858 		 1
157 	 1909 		 1
157 	 2166 		 1
157 	 2248 		 1
157 	 2287 		 1
158 	 108 		 2
158 	 158 		 1
158 	 448 		 1
158 	 730 		 1
158 	 1248 		 1
158 	 2522 		 1
158 	 3224 		 1
162 	 640 		 1
162 	 2354 		 1
162 	 2395 		 1
162 	 2444 		 1
162 	 3174 		 1
162 	 3207 		 1
164 	 164 		 1
165 	 247 		 1
165 	 357 		 1
165 	 555 		 1
165 	 865 		 1
165 	 1904 		 1
165 	 3134 		 1
165 	 3500 		 1
166 	 70 		 1
166 	 166 		 1
166 	 413 		 1
166 	 643 		 1
166 	 877 		 2
166 	 1358 		 1
166 	 2033 		 1
166 	 2148 		 1
166 	 2155 		 1
166 	 2320 		 1
166 	 2787 		 1
166 	 3003 		 2
166 	 3153 		 1
166 	 3168 		 1
166 	 3589 		 1
167 	 247 		 1
167 	 357 		 1
167 	 555 		 1
167 	 865 		 1
167 	 1904 		 1
167 	 3134 		 1
167 	 3500 		 1
170 	 357 		 1
170 	 720 		 1
170 	 964 		 1
170 	 1102 		 1
170 	 1147 		 1
170 	 1505 		 1
170 	 1607 		 1
170 	 2112 		 1
170 	 2608 		 1
170 	 3014 		 1
170 	 3418 		 1
170 	 3435 		 1
170 	 3504 		 2
171 	 159 		 1
171 	 186 		 2
171 	 1190 		 2
171 	 3131 		 1
173 	 1146 		 2
173 	 1318 		 2
173 	 1765 		 1
173 	 1767 		 1
173 	 2157 		 1
173 	 2344 		 1
173 	 2489 		 1
173 	 2618 		 1
173 	 2948 		 1
173 	 3026 		 1
173 	 3228 		 1
173 	 3370 		 1
173 	 3419 		 1
173 	 3439 		 1
173 	 3520 		 2
174 	 174 		 1
174 	 672 		 1
174 	 1074 		 1
174 	 1149 		 1
174 	 1548 		 1
174 	 1834 		 1
174 	 2093 		 1
174 	 2203 		 1
174 	 3124 		 1
174 	 3166 		 1
175 	 140 		 1
175 	 1982 		 1
178 	 47 		 1
178 	 178 		 2
178 	 709 		 1
178 	 859 		 2
178 	 941 		 1
178 	 1115 		 2
178 	 1237 		 2
178 	 1306 		 1
178 	 1472 		 2
178 	 1522 		 1
178 	 1982 		 1
178 	 1991 		 1
178 	 2028 		 1
178 	 2325 		 1
178 	 2350 		 2
178 	 2418 		 1
178 	 2574 		 1
178 	 2634 		 1
178 	 2822 		 1
178 	 2839 		 1
178 	 3014 		 2
178 	 3087 		 1
178 	 3150 		 1
180 	 772 		 1
180 	 1144 		 1
180 	 1476 		 1
180 	 1499 		 1
180 	 1690 		 1
180 	 1697 		 1
180 	 1795 		 1
180 	 2085 		 1
182 	 127 		 2
182 	 182 		 6
182 	 1041 		 2
182 	 1235 		 3
182 	 1254 		 4
182 	 1318 		 1
182 	 1561 		 1
182 	 1679 		 1
182 	 1742 		 1
182 	 2396 		 1
182 	 2789 		 2
182 	 3026 		 1
186 	 401 		 1
186 	 767 		 1
186 	 772 		 1
186 	 798 		 1
186 	 957 		 1
186 	 1032 		 1
186 	 1190 		 7
186 	 1921 		 1
186 	 2214 		 1
186 	 2386 		 1
186 	 2464 		 1
186 	 3131 		 2
186 	 3204 		 4
186 	 3275 		 2
187 	 672 		 1
187 	 1834 		 1
189 	 2176 		 1
189 	 2765 		 1
190 	 2539 		 1
190 	 3016 		 1
190 	 3091 		 1
191 	 97 		 1
191 	 403 		 1
191 	 3554 		 1
193 	 693 		 1
193 	 1777 		 1
193 	 1845 		 1
193 	 1886 		 1
193 	 3443 		 1
194 	 89 		 1
194 	 117 		 1
194 	 1686 		 1
194 	 2059 		 2
194 	 2187 		 1
194 	 2375 		 1
194 	 2793 		 2
194 	 3221 		 1
198 	 29 		 2
198 	 30 		 2
198 	 198 		 3
198 	 226 		 1
198 	 486 		 1
198 	 1028 		 1
198 	 1157 		 1
198 	 1258 		 1
198 	 1306 		 2
198 	 1641 		 1
198 	 2126 		 1
198 	 2168 		 1
198 	 2335 		 1
198 	 2708 		 1
198 	 2975 		 1
198 	 3012 		 4
198 	 3407 		 1
201 	 252 		 1
201 	 1925 		 1
203 	 1418 		 1
203 	 2625 		 1
203 	 3418 		 1
205 	 568 		 1
205 	 1333 		 1
205 	 2129 		 1
205 	 3003 		 1
205 	 3149 		 1
206 	 206 		 3
206 	 376 		 1
206 	 1040 		 1
206 	 1071 		 1
206 	 1307 		 1
206 	 2460 		 1
206 	 2504 		 3
206 	 2654 		 1
206 	 2957 		 1
206 	 2988 		 1
206 	 3362 		 1
211 	 164 		 1
213 	 54 		 2
213 	 136 		 1
213 	 175 		 1
213 	 918 		 1
213 	 3130 		 2
214 	 54 		 1
214 	 69 		 1
214 	 214 		 2
214 	 261 		 1
214 	 373 		 1
214 	 380 		 1
214 	 572 		 1
214 	 627 		 1
214 	 653 		 1
214 	 654 		 1
214 	 941 		 1
214 	 1012 		 1
214 	 1115 		 1
214 	 1202 		 1
214 	 1240 		 1
214 	 1314 		 1
214 	 1352 		 1
214 	 1361 		 1
214 	 1438 		 2
214 	 1443 		 1
214 	 1522 		 1
214 	 1576 		 1
214 	 1604 		 1
214 	 1741 		 1
214 	 1902 		 1
214 	 2008 		 1
214 	 2028 		 1
214 	 2150 		 1
214 	 2317 		 1
214 	 2544 		 1
214 	 2645 		 1
214 	 2658 		 1
214 	 2783 		 1
214 	 3001 		 1
214 	 3018 		 1
214 	 3087 		 1
214 	 3130 		 1
215 	 69 		 1
215 	 178 		 1
215 	 302 		 1
215 	 1237 		 1
215 	 1592 		 1
215 	 1594 		 1
215 	 3014 		 1
217 	 4 		 1
217 	 860 		 1
217 	 1378 		 1
217 	 1577 		 2
217 	 1915 		 1
218 	 218 		 1
218 	 418 		 1
218 	 856 		 1
218 	 1588 		 1
218 	 2256 		 1
219 	 219 		 1
219 	 1624 		 2
219 	 1728 		 1
221 	 140 		 1
221 	 252 		 1
221 	 714 		 1
221 	 784 		 1
221 	 1925 		 1
221 	 1982 		 2
221 	 1983 		 1
221 	 2082 		 1
221 	 2815 		 1
221 	 2934 		 1
221 	 3114 		 1
221 	 3455 		 1
221 	 3532 		 1
222 	 20 		 1
222 	 500 		 1
222 	 2314 		 1
222 	 2325 		 1
224 	 1303 		 1
224 	 2622 		 1
226 	 226 		 8
226 	 672 		 1
226 	 1258 		 9
226 	 1790 		 1
226 	 1897 		 1
226 	 2614 		 4
226 	 2897 		 1
226 	 2961 		 2
226 	 2975 		 3
226 	 3010 		 1
230 	 117 		 1
230 	 194 		 1
230 	 2059 		 1
230 	 2793 		 1
234 	 108 		 1
234 	 158 		 1
234 	 1248 		 1
238 	 238 		 1
238 	 1016 		 1
238 	 1571 		 1
238 	 2694 		 1
238 	 2701 		 1
239 	 878 		 1
239 	 1205 		 1
239 	 1224 		 1
239 	 1227 		 1
239 	 1358 		 1
239 	 1423 		 1
239 	 1830 		 1
239 	 2005 		 1
239 	 2513 		 1
239 	 2625 		 1
239 	 2956 		 1
239 	 3003 		 1
239 	 3168 		 1
239 	 3175 		 1
239 	 3335 		 1
239 	 3340 		 1
240 	 316 		 1
240 	 1080 		 2
240 	 2176 		 2
240 	 2269 		 1
240 	 2519 		 1
241 	 11 		 1
241 	 64 		 1
241 	 210 		 1
241 	 241 		 1
241 	 307 		 1
241 	 488 		 1
241 	 500 		 2
241 	 656 		 1
241 	 710 		 1
241 	 738 		 1
241 	 854 		 1
241 	 1143 		 1
241 	 1295 		 1
241 	 1402 		 1
241 	 1404 		 1
241 	 1575 		 1
241 	 1577 		 1
241 	 1944 		 1
241 	 2022 		 1
241 	 2031 		 1
241 	 2319 		 1
241 	 2421 		 3
241 	 2489 		 1
241 	 2499 		 1
241 	 2532 		 1
241 	 2615 		 1
241 	 2790 		 1
241 	 3165 		 1
241 	 3200 		 1
241 	 3566 		 1
244 	 161 		 1
244 	 800 		 1
244 	 902 		 1
244 	 943 		 1
244 	 1098 		 1
244 	 1906 		 1
244 	 2050 		 1
244 	 2523 		 1
244 	 2668 		 1
246 	 738 		 1
246 	 854 		 1
246 	 2421 		 1
246 	 3200 		 1
248 	 346 		 1
248 	 769 		 1
248 	 857 		 1
248 	 1906 		 1
248 	 2672 		 1
249 	 238 		 1
249 	 355 		 2
249 	 483 		 1
249 	 550 		 1
249 	 665 		 1
249 	 1016 		 1
249 	 1476 		 1
249 	 1536 		 1
249 	 1600 		 1
249 	 1736 		 1
249 	 1958 		 1
249 	 2701 		 1
249 	 3057 		 1
249 	 3073 		 1
249 	 3277 		 1
249 	 3359 		 1
249 	 3593 		 1
250 	 250 		 4
250 	 1155 		 4
250 	 1482 		 1
250 	 2235 		 2
250 	 2489 		 1
250 	 2989 		 1
251 	 3452 		 1
252 	 1925 		 1
252 	 2886 		 1
255 	 196 		 1
255 	 456 		 1
255 	 557 		 1
255 	 565 		 1
255 	 582 		 1
255 	 930 		 1
255 	 963 		 1
255 	 1016 		 1
255 	 1157 		 1
255 	 1466 		 2
255 	 1633 		 1
255 	 1782 		 1
255 	 2232 		 1
255 	 2309 		 1
255 	 2490 		 1
255 	 2541 		 1
255 	 2564 		 2
255 	 2575 		 1
255 	 2701 		 1
255 	 2716 		 1
255 	 2862 		 1
255 	 2934 		 1
255 	 3057 		 1
255 	 3361 		 1
255 	 3425 		 2
256 	 73 		 1
256 	 388 		 1
256 	 1080 		 1
256 	 1124 		 1
256 	 1197 		 1
256 	 1471 		 1
256 	 1472 		 1
256 	 1676 		 1
256 	 1777 		 1
256 	 1851 		 1
256 	 1886 		 1
